"iso3","country","pollutant_name","duration","aqs_numeric","aqs_slices"
"BFA","Burkina Faso","PM10","24h",NA,"Data not available"
"BFA","Burkina Faso","PM10","yr",NA,"Data not available"
"BFA","Burkina Faso","PM25","24h",NA,"Data not available"
"BFA","Burkina Faso","PM25","yr",NA,"Data not available"
"BFA","Burkina Faso","SO2","10m",NA,"Data not available"
"BFA","Burkina Faso","SO2","24h",NA,"Data not available"
"BDI","Burundi","CO","15m",NA,"Data not available"
"BDI","Burundi","CO","1h",NA,"Data not available"
"BDI","Burundi","CO","24h",NA,"Data not available"
"BDI","Burundi","CO","8h",NA,"Data not available"
"BDI","Burundi","NO2","1h",NA,"Data not available"
"BDI","Burundi","NO2","24h",NA,"Data not available"
"BDI","Burundi","NO2","yr",NA,"Data not available"
"BDI","Burundi","O3","8h",NA,"Data not available"
"BDI","Burundi","PM10","24h",NA,"Data not available"
"BDI","Burundi","PM10","yr",NA,"Data not available"
"BDI","Burundi","PM25","24h",NA,"Data not available"
"BDI","Burundi","PM25","yr",NA,"Data not available"
"BDI","Burundi","SO2","10m",NA,"Data not available"
"BDI","Burundi","SO2","24h",NA,"Data not available"
"CPV","Cabo Verde","CO","15m",NA,"Data not available"
"CPV","Cabo Verde","CO","1h",NA,"Data not available"
"CPV","Cabo Verde","CO","24h",NA,"Data not available"
"CPV","Cabo Verde","CO","8h",NA,"Data not available"
"CPV","Cabo Verde","NO2","1h",NA,"Data not available"
"CPV","Cabo Verde","NO2","24h",NA,"Data not available"
"CPV","Cabo Verde","NO2","yr",NA,"Data not available"
"CPV","Cabo Verde","O3","8h",NA,"Data not available"
"CPV","Cabo Verde","PM10","24h",NA,"Data not available"
"CPV","Cabo Verde","PM10","yr",NA,"Data not available"
"CPV","Cabo Verde","PM25","24h",NA,"Data not available"
"CPV","Cabo Verde","PM25","yr",NA,"Data not available"
"CPV","Cabo Verde","SO2","10m",NA,"Data not available"
"CPV","Cabo Verde","SO2","24h",NA,"Data not available"
"KHM","Cambodia","CO","15m",NA,"Data not available"
"KHM","Cambodia","CO","1h",40000,">35,000"
"KHM","Cambodia","CO","24h",NA,"Data not available"
"KHM","Cambodia","CO","8h",20000,">10,000"
"KHM","Cambodia","NO2","1h",300,">200"
"KHM","Cambodia","NO2","24h",100,">50 to 120"
"KHM","Cambodia","NO2","yr",NA,"Data not available"
"KHM","Cambodia","O3","8h",NA,"Data not available"
"KHM","Cambodia","PM10","24h",120,">100 to 150"
"KHM","Cambodia","PM10","yr",50,">30 to 50"
"KHM","Cambodia","PM25","24h",50,">37.5 to 50"
"KHM","Cambodia","PM25","yr",25,">15 to 25"
"KHM","Cambodia","SO2","10m",NA,"Data not available"
"KHM","Cambodia","SO2","24h",300,">125"
"CMR","Cameroon","CO","15m",100000,"≤100,000"
"CMR","Cameroon","CO","1h",30000,"≤35,000"
"CMR","Cameroon","CO","24h",NA,"Data not available"
"CMR","Cameroon","CO","8h",10000,"≤10,000"
"CMR","Cameroon","NO2","1h",200,"≤200"
"CMR","Cameroon","NO2","24h",NA,"Data not available"
"CMR","Cameroon","NO2","yr",40,">30 to 40"
"CMR","Cameroon","O3","8h",100,"≤100"
"CMR","Cameroon","PM10","24h",50,">45 to 50"
"CMR","Cameroon","PM10","yr",20,">15 to 20"
"CMR","Cameroon","PM25","24h",25,">15 to 25"
"CMR","Cameroon","PM25","yr",10,">5 to 10"
"CMR","Cameroon","SO2","10m",500,"≤500"
"CMR","Cameroon","SO2","24h",20,"≤40"
"CAN","Canada","CO","15m",NA,"Data not available"
"CAN","Canada","CO","1h",NA,"Data not available"
"CAN","Canada","CO","24h",NA,"Data not available"
"CAN","Canada","CO","8h",NA,"Data not available"
"CAN","Canada","NO2","1h",80.4,"≤200"
"CAN","Canada","NO2","24h",NA,"Data not available"
"CAN","Canada","NO2","yr",23,">20 to 30"
"CAN","Canada","O3","8h",119.7,">100 to 120"
"CAN","Canada","PM10","24h",NA,"Data not available"
"CAN","Canada","PM10","yr",NA,"Data not available"
"CAN","Canada","PM25","24h",27,">25 to 37.5"
"CAN","Canada","PM25","yr",8.8,">5 to 10"
"CAN","Canada","SO2","10m",NA,"Data not available"
"CAN","Canada","SO2","24h",NA,"Data not available"
"CYM","Cayman Islands","CO","15m",NA,"Data not available"
"CYM","Cayman Islands","CO","1h",NA,"Data not available"
"CYM","Cayman Islands","CO","24h",NA,"Data not available"
"CYM","Cayman Islands","CO","8h",NA,"Data not available"
"CYM","Cayman Islands","NO2","1h",NA,"Data not available"
"CYM","Cayman Islands","NO2","24h",NA,"Data not available"
"CYM","Cayman Islands","NO2","yr",NA,"Data not available"
"CYM","Cayman Islands","O3","8h",NA,"Data not available"
"CYM","Cayman Islands","PM10","24h",NA,"Data not available"
"CYM","Cayman Islands","PM10","yr",NA,"Data not available"
"CYM","Cayman Islands","PM25","24h",NA,"Data not available"
"CYM","Cayman Islands","PM25","yr",NA,"Data not available"
"CYM","Cayman Islands","SO2","10m",NA,"Data not available"
"CYM","Cayman Islands","SO2","24h",NA,"Data not available"
"CAF","Central African Republic","CO","15m",NA,"Data not available"
"CAF","Central African Republic","CO","1h",NA,"Data not available"
"CAF","Central African Republic","CO","24h",NA,"Data not available"
"CAF","Central African Republic","CO","8h",NA,"Data not available"
"CAF","Central African Republic","NO2","1h",NA,"Data not available"
"CAF","Central African Republic","NO2","24h",NA,"Data not available"
"CAF","Central African Republic","NO2","yr",NA,"Data not available"
"CAF","Central African Republic","O3","8h",NA,"Data not available"
"CAF","Central African Republic","PM10","24h",NA,"Data not available"
"CAF","Central African Republic","PM10","yr",NA,"Data not available"
"CAF","Central African Republic","PM25","24h",NA,"Data not available"
"CAF","Central African Republic","PM25","yr",NA,"Data not available"
"CAF","Central African Republic","SO2","10m",NA,"Data not available"
"CAF","Central African Republic","SO2","24h",NA,"Data not available"
"TCD","Chad","CO","15m",NA,"Data not available"
"TCD","Chad","CO","1h",NA,"Data not available"
"TCD","Chad","CO","24h",NA,"Data not available"
"TCD","Chad","CO","8h",NA,"Data not available"
"TCD","Chad","NO2","1h",NA,"Data not available"
"TCD","Chad","NO2","24h",NA,"Data not available"
"TCD","Chad","NO2","yr",NA,"Data not available"
"TCD","Chad","O3","8h",NA,"Data not available"
"TCD","Chad","PM10","24h",NA,"Data not available"
"TCD","Chad","PM10","yr",NA,"Data not available"
"TCD","Chad","PM25","24h",NA,"Data not available"
"TCD","Chad","PM25","yr",NA,"Data not available"
"TCD","Chad","SO2","10m",NA,"Data not available"
"TCD","Chad","SO2","24h",NA,"Data not available"
"CHI","Channel Islands","CO","15m",NA,"Data not available"
"CHI","Channel Islands","CO","1h",NA,"Data not available"
"CHI","Channel Islands","CO","24h",NA,"Data not available"
"CHI","Channel Islands","CO","8h",NA,"Data not available"
"CHI","Channel Islands","NO2","1h",NA,"Data not available"
"CHI","Channel Islands","NO2","24h",NA,"Data not available"
"CHI","Channel Islands","NO2","yr",NA,"Data not available"
"CHI","Channel Islands","O3","8h",NA,"Data not available"
"CHI","Channel Islands","PM10","24h",NA,"Data not available"
"CHI","Channel Islands","PM10","yr",NA,"Data not available"
"CHI","Channel Islands","PM25","24h",NA,"Data not available"
"CHI","Channel Islands","PM25","yr",NA,"Data not available"
"CHI","Channel Islands","SO2","10m",NA,"Data not available"
"CHI","Channel Islands","SO2","24h",NA,"Data not available"
"CHL","Chile","CO","15m",NA,"Data not available"
"CHL","Chile","CO","1h",30000,"≤35,000"
"CHL","Chile","CO","24h",NA,"Data not available"
"CHL","Chile","CO","8h",10000,"≤10,000"
"CHL","Chile","NO2","1h",400,">200"
"CHL","Chile","NO2","24h",NA,"Data not available"
"CHL","Chile","NO2","yr",100,">40"
"CHL","Chile","O3","8h",120,">100 to 120"
"CHL","Chile","PM10","24h",130,">100 to 150"
"CHL","Chile","PM10","yr",50,">30 to 50"
"CHL","Chile","PM25","24h",50,">37.5 to 50"
"CHL","Chile","PM25","yr",20,">15 to 25"
"CHL","Chile","SO2","10m",NA,"Data not available"
"CHL","Chile","SO2","24h",150,">125"
"CHN","China","CO","15m",NA,"Data not available"
"CHN","China","CO","1h",10000,"≤35,000"
"CHN","China","CO","24h",4000,"≤4,000"
"CHN","China","CO","8h",NA,"Data not available"
"CHN","China","NO2","1h",200,"≤200"
"CHN","China","NO2","24h",80,">50 to 120"
"CHN","China","NO2","yr",40,">30 to 40"
"CHN","China","O3","8h",160,">120 to 160"
"CHN","China","PM10","24h",150,">100 to 150"
"CHN","China","PM10","yr",70,">50 to 70"
"CHN","China","PM25","24h",75,">50 to 75"
"CHN","China","PM25","yr",35,">25 to 35"
"CHN","China","SO2","10m",NA,"Data not available"
"CHN","China","SO2","24h",150,">125"
"HKG","China, Hong Kong SAR","CO","15m",NA,"Data not available"
"HKG","China, Hong Kong SAR","CO","1h",30000,"≤35,000"
"HKG","China, Hong Kong SAR","CO","24h",NA,"Data not available"
"HKG","China, Hong Kong SAR","CO","8h",10000,"≤10,000"
"HKG","China, Hong Kong SAR","NO2","1h",200,"≤200"
"HKG","China, Hong Kong SAR","NO2","24h",NA,"Data not available"
"HKG","China, Hong Kong SAR","NO2","yr",40,">30 to 40"
"HKG","China, Hong Kong SAR","O3","8h",160,">120 to 160"
"HKG","China, Hong Kong SAR","PM10","24h",100,">75 to 100"
"HKG","China, Hong Kong SAR","PM10","yr",50,">30 to 50"
"HKG","China, Hong Kong SAR","PM25","24h",50,">37.5 to 50"
"HKG","China, Hong Kong SAR","PM25","yr",25,">15 to 25"
"HKG","China, Hong Kong SAR","SO2","10m",500,"≤500"
"HKG","China, Hong Kong SAR","SO2","24h",50,">40 to 50"
"MAC","China, Macao SAR","CO","15m",NA,"Data not available"
"MAC","China, Macao SAR","CO","1h",NA,"Data not available"
"MAC","China, Macao SAR","CO","24h",NA,"Data not available"
"MAC","China, Macao SAR","CO","8h",NA,"Data not available"
"MAC","China, Macao SAR","NO2","1h",NA,"Data not available"
"MAC","China, Macao SAR","NO2","24h",NA,"Data not available"
"MAC","China, Macao SAR","NO2","yr",NA,"Data not available"
"MAC","China, Macao SAR","O3","8h",NA,"Data not available"
"MAC","China, Macao SAR","PM10","24h",NA,"Data not available"
"MAC","China, Macao SAR","PM10","yr",NA,"Data not available"
"MAC","China, Macao SAR","PM25","24h",NA,"Data not available"
"MAC","China, Macao SAR","PM25","yr",NA,"Data not available"
"MAC","China, Macao SAR","SO2","10m",NA,"Data not available"
"MAC","China, Macao SAR","SO2","24h",NA,"Data not available"
"CXR","Christmas Island","CO","15m",NA,"Data not available"
"CXR","Christmas Island","CO","1h",NA,"Data not available"
"CXR","Christmas Island","CO","24h",NA,"Data not available"
"CXR","Christmas Island","CO","8h",NA,"Data not available"
"CXR","Christmas Island","NO2","1h",NA,"Data not available"
"CXR","Christmas Island","NO2","24h",NA,"Data not available"
"CXR","Christmas Island","NO2","yr",NA,"Data not available"
"CXR","Christmas Island","O3","8h",NA,"Data not available"
"CXR","Christmas Island","PM10","24h",NA,"Data not available"
"CXR","Christmas Island","PM10","yr",NA,"Data not available"
"CXR","Christmas Island","PM25","24h",NA,"Data not available"
"CXR","Christmas Island","PM25","yr",NA,"Data not available"
"CXR","Christmas Island","SO2","10m",NA,"Data not available"
"CXR","Christmas Island","SO2","24h",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","CO","15m",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","CO","1h",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","CO","24h",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","CO","8h",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","NO2","1h",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","NO2","24h",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","NO2","yr",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","O3","8h",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","PM10","24h",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","PM10","yr",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","PM25","24h",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","PM25","yr",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","SO2","10m",NA,"Data not available"
"CCK","Cocos (Keeling) Islands","SO2","24h",NA,"Data not available"
"COL","Colombia","CO","15m",NA,"Data not available"
"COL","Colombia","CO","1h",35000,"≤35,000"
"COL","Colombia","CO","24h",NA,"Data not available"
"COL","Colombia","CO","8h",6000,"≤10,000"
"COL","Colombia","NO2","1h",200,"≤200"
"COL","Colombia","NO2","24h",NA,"Data not available"
"COL","Colombia","NO2","yr",60,">40"
"COL","Colombia","O3","8h",100,"≤100"
"COL","Colombia","PM10","24h",75,">50 to 75"
"COL","Colombia","PM10","yr",50,">30 to 50"
"COL","Colombia","PM25","24h",50,">37.5 to 50"
"COL","Colombia","PM25","yr",25,">15 to 25"
"COL","Colombia","SO2","10m",NA,"Data not available"
"COL","Colombia","SO2","24h",50,">40 to 50"
"COM","Comoros","CO","15m",NA,"Data not available"
"COM","Comoros","CO","1h",NA,"Data not available"
"COM","Comoros","CO","24h",NA,"Data not available"
"COM","Comoros","CO","8h",NA,"Data not available"
"COM","Comoros","NO2","1h",NA,"Data not available"
"COM","Comoros","NO2","24h",NA,"Data not available"
"COM","Comoros","NO2","yr",NA,"Data not available"
"COM","Comoros","O3","8h",NA,"Data not available"
"COM","Comoros","PM10","24h",NA,"Data not available"
"COM","Comoros","PM10","yr",NA,"Data not available"
"COM","Comoros","PM25","24h",NA,"Data not available"
"COM","Comoros","PM25","yr",NA,"Data not available"
"COM","Comoros","SO2","10m",NA,"Data not available"
"COM","Comoros","SO2","24h",NA,"Data not available"
"COG","Congo","CO","15m",NA,"Data not available"
"COG","Congo","CO","1h",NA,"Data not available"
"COG","Congo","CO","24h",NA,"Data not available"
"COG","Congo","CO","8h",NA,"Data not available"
"COG","Congo","NO2","1h",NA,"Data not available"
"COG","Congo","NO2","24h",NA,"Data not available"
"COG","Congo","NO2","yr",NA,"Data not available"
"COG","Congo","O3","8h",NA,"Data not available"
"COG","Congo","PM10","24h",NA,"Data not available"
"COG","Congo","PM10","yr",NA,"Data not available"
"COG","Congo","PM25","24h",NA,"Data not available"
"COG","Congo","PM25","yr",NA,"Data not available"
"COG","Congo","SO2","10m",NA,"Data not available"
"COG","Congo","SO2","24h",NA,"Data not available"
"COK","Cook Islands","CO","15m",NA,"Non-existent AQS"
"COK","Cook Islands","CO","1h",NA,"Non-existent AQS"
"COK","Cook Islands","CO","24h",NA,"Non-existent AQS"
"COK","Cook Islands","CO","8h",NA,"Non-existent AQS"
"COK","Cook Islands","NO2","1h",NA,"Non-existent AQS"
"COK","Cook Islands","NO2","24h",NA,"Non-existent AQS"
"COK","Cook Islands","NO2","yr",NA,"Non-existent AQS"
"COK","Cook Islands","O3","8h",NA,"Non-existent AQS"
"COK","Cook Islands","PM10","24h",NA,"Non-existent AQS"
"COK","Cook Islands","PM10","yr",NA,"Non-existent AQS"
"COK","Cook Islands","PM25","24h",NA,"Non-existent AQS"
"COK","Cook Islands","PM25","yr",NA,"Non-existent AQS"
"COK","Cook Islands","SO2","10m",NA,"Non-existent AQS"
"COK","Cook Islands","SO2","24h",NA,"Non-existent AQS"
"CRI","Costa Rica","CO","15m",NA,"Data not available"
"CRI","Costa Rica","CO","1h",64000,">35,000"
"CRI","Costa Rica","CO","24h",NA,"Data not available"
"CRI","Costa Rica","CO","8h",16500,">10,000"
"CRI","Costa Rica","NO2","1h",191,"≤200"
"CRI","Costa Rica","NO2","24h",NA,"Data not available"
"CRI","Costa Rica","NO2","yr",100,">40"
"CRI","Costa Rica","O3","8h",150,">120 to 160"
"CRI","Costa Rica","PM10","24h",100,">75 to 100"
"CRI","Costa Rica","PM10","yr",30,">20 to 30"
"CRI","Costa Rica","PM25","24h",35,">25 to 37.5"
"CRI","Costa Rica","PM25","yr",15,">10 to 15"
"CRI","Costa Rica","SO2","10m",NA,"Data not available"
"CRI","Costa Rica","SO2","24h",NA,"Data not available"
"HRV","Croatia","CO","15m",NA,"Data not available"
"HRV","Croatia","CO","1h",NA,"Data not available"
"HRV","Croatia","CO","24h",4000,"≤4,000"
"HRV","Croatia","CO","8h",10000,"≤10,000"
"HRV","Croatia","NO2","1h",200,"≤200"
"HRV","Croatia","NO2","24h",50,">25 to 50"
"HRV","Croatia","NO2","yr",20,">10 to 20"
"HRV","Croatia","O3","8h",120,">100 to 120"
"HRV","Croatia","PM10","24h",45,"≤45"
"HRV","Croatia","PM10","yr",20,">15 to 20"
"HRV","Croatia","PM25","24h",25,">15 to 25"
"HRV","Croatia","PM25","yr",10,">5 to 10"
"HRV","Croatia","SO2","10m",NA,"Data not available"
"HRV","Croatia","SO2","24h",50,">40 to 50"
"CUB","Cuba","CO","15m",NA,"Data not available"
"CUB","Cuba","CO","1h",NA,"Data not available"
"CUB","Cuba","CO","24h",NA,"Data not available"
"CUB","Cuba","CO","8h",NA,"Data not available"
"CUB","Cuba","NO2","1h",160,"≤200"
"CUB","Cuba","NO2","24h",40,">25 to 50"
"CUB","Cuba","NO2","yr",35,">30 to 40"
"CUB","Cuba","O3","8h",100,"≤100"
"CUB","Cuba","PM10","24h",50,">45 to 50"
"CUB","Cuba","PM10","yr",30,">20 to 30"
"CUB","Cuba","PM25","24h",25,">15 to 25"
"CUB","Cuba","PM25","yr",15,">10 to 15"
"CUB","Cuba","SO2","10m",NA,"Data not available"
"CUB","Cuba","SO2","24h",45,">40 to 50"
"CUW","Curaçao","CO","15m",NA,"Data not available"
"CUW","Curaçao","CO","1h",NA,"Data not available"
"CUW","Curaçao","CO","24h",NA,"Data not available"
"CUW","Curaçao","CO","8h",NA,"Data not available"
"CUW","Curaçao","NO2","1h",NA,"Data not available"
"CUW","Curaçao","NO2","24h",NA,"Data not available"
"CUW","Curaçao","NO2","yr",NA,"Data not available"
"CUW","Curaçao","O3","8h",NA,"Data not available"
"CUW","Curaçao","PM10","24h",50,">45 to 50"
"CUW","Curaçao","PM10","yr",40,">30 to 50"
"CUW","Curaçao","PM25","24h",NA,"Data not available"
"CUW","Curaçao","PM25","yr",NA,"Data not available"
"CUW","Curaçao","SO2","10m",NA,"Data not available"
"CUW","Curaçao","SO2","24h",125,">50 to 125"
"CYP","Cyprus","CO","15m",NA,"Data not available"
"CYP","Cyprus","CO","1h",NA,"Data not available"
"CYP","Cyprus","CO","24h",4000,"≤4,000"
"CYP","Cyprus","CO","8h",10000,"≤10,000"
"CYP","Cyprus","NO2","1h",200,"≤200"
"CYP","Cyprus","NO2","24h",50,">25 to 50"
"CYP","Cyprus","NO2","yr",20,">10 to 20"
"CYP","Cyprus","O3","8h",120,">100 to 120"
"CYP","Cyprus","PM10","24h",45,"≤45"
"CYP","Cyprus","PM10","yr",20,">15 to 20"
"CYP","Cyprus","PM25","24h",25,">15 to 25"
"CYP","Cyprus","PM25","yr",10,">5 to 10"
"CYP","Cyprus","SO2","10m",NA,"Data not available"
"CYP","Cyprus","SO2","24h",50,">40 to 50"
"CZE","Czechia","CO","15m",NA,"Data not available"
"CZE","Czechia","CO","1h",NA,"Data not available"
"CZE","Czechia","CO","24h",4000,"≤4,000"
"CZE","Czechia","CO","8h",10000,"≤10,000"
"CZE","Czechia","NO2","1h",200,"≤200"
"CZE","Czechia","NO2","24h",50,">25 to 50"
"CZE","Czechia","NO2","yr",20,">10 to 20"
"CZE","Czechia","O3","8h",120,">100 to 120"
"CZE","Czechia","PM10","24h",45,"≤45"
"CZE","Czechia","PM10","yr",20,">15 to 20"
"CZE","Czechia","PM25","24h",25,">15 to 25"
"CZE","Czechia","PM25","yr",10,">5 to 10"
"CZE","Czechia","SO2","10m",NA,"Data not available"
"CZE","Czechia","SO2","24h",50,">40 to 50"
"CIV","Côte d'Ivoire","CO","15m",NA,"Data not available"
"CIV","Côte d'Ivoire","CO","1h",NA,"Data not available"
"CIV","Côte d'Ivoire","CO","24h",NA,"Data not available"
"CIV","Côte d'Ivoire","CO","8h",NA,"Data not available"
"CIV","Côte d'Ivoire","NO2","1h",NA,"Data not available"
"CIV","Côte d'Ivoire","NO2","24h",NA,"Data not available"
"CIV","Côte d'Ivoire","NO2","yr",NA,"Data not available"
"CIV","Côte d'Ivoire","O3","8h",NA,"Data not available"
"CIV","Côte d'Ivoire","PM10","24h",NA,"Data not available"
"CIV","Côte d'Ivoire","PM10","yr",NA,"Data not available"
"CIV","Côte d'Ivoire","PM25","24h",NA,"Data not available"
"CIV","Côte d'Ivoire","PM25","yr",NA,"Data not available"
"CIV","Côte d'Ivoire","SO2","10m",NA,"Data not available"
"CIV","Côte d'Ivoire","SO2","24h",NA,"Data not available"
"PRK","Democratic People's Republic of Korea","CO","15m",NA,"Data not available"
"PRK","Democratic People's Republic of Korea","CO","1h",NA,"Data not available"
"PRK","Democratic People's Republic of Korea","CO","24h",NA,"Data not available"
"PRK","Democratic People's Republic of Korea","CO","8h",NA,"Data not available"
