unique_id,pollutant,iso,longitude,latitude,elevation,area,type,labeled_area,labeled_type
mex_-99.993041666667_21.932255555556,PM,mex,-99.993041666667,21.932255555556,,urban,non-background,0.0,0.0
mex_-96.866455_16.699340277778,PM,mex,-96.866455,16.699340277778,,rural,background,0.0,0.0
usa_-83.3416_40.9715,PM,usa,-83.3416,40.9715,250.0,rural,background,1.0,0.0
usa_-108.131988_32.75952,PM,usa,-108.131988,32.75952,1768.0,urban,background,1.0,0.0
usa_-108.128654_32.697022,PM,usa,-108.128654,32.697022,1707.0,urban,background,1.0,0.0
usa_-84.090827_40.744049,PM,usa,-84.090827,40.744049,264.0,urban,background,1.0,0.0
mex_-100.44580555556_20.552563888889,PM,mex,-100.44580555556,20.552563888889,,urban,background,0.0,0.0
usa_-78.476678_38.032639,PM,usa,-78.476678,38.032639,158.0,urban,background,1.0,0.0
mng_91.63391666666668_47.996,PM,mng,91.63391666666668,47.996,,rural,background,0.0,0.0
usa_-88.229531_40.123796,PM,usa,-88.229531,40.123796,226.0,urban,non-background,1.0,0.0
usa_-108.49046_37.1984,PM,usa,-108.49046,37.1984,2170.0,rural,background,1.0,1.0
isr_34.88179_31.68466,PM,isr,34.88179,31.68466,,rural,background,0.0,0.0
usa_-82.861577_41.233665,PM,usa,-82.861577,41.233665,243.0,urban,background,1.0,0.0
usa_-80.086524_35.890266,PM,usa,-80.086524,35.890266,250.0,urban,background,1.0,0.0
kor_127.7500616_37.85697729999999,PM,kor,127.7500616,37.85697729999999,,urban,non-background,0.0,0.0
can_-79.48325_44.04431,PM,can,-79.48325,44.04431,268.0,urban,background,1.0,0.0
ind_78.50864_17.37206,PM,ind,78.50864,17.37206,,urban,background,0.0,0.0
chn_105.5582_30.5232,PM,chn,105.5582,30.5232,,urban,background,0.0,0.0
usa_-105.591725_41.311586,PM,usa,-105.591725,41.311586,2201.0,urban,background,1.0,0.0
kor_127.01047199999998_37.283798,PM,kor,127.01047199999998,37.283798,,urban,background,0.0,0.0
kor_126.987168_37.792390000000005,PM,kor,126.987168,37.792390000000005,,urban,background,0.0,0.0
bra_-46.87426667_-17.20548333,PM,bra,-46.87426667,-17.20548333,,urban,non-background,0.0,0.0
ind_75.1160168_15.3714823,PM,ind,75.1160168,15.3714823,,urban,background,0.0,0.0
usa_-112.535556_42.9125,PM,usa,-112.535556,42.9125,1356.0,rural,non-background,1.0,1.0
usa_-103.6491_30.3658,PM,usa,-103.6491,30.3658,0.0,rural,background,1.0,0.0
can_-122.326523_49.021554,PM,can,-122.326523,49.021554,65.0,rural,background,1.0,0.0
usa_-114.144031_47.693515,PM,usa,-114.144031,47.693515,2923.0,urban,non-background,1.0,0.0
usa_-96.317687_32.564968,PM,usa,-96.317687,32.564968,128.0,urban,background,1.0,0.0
tha_98.394290593566_7.8816363400512,PM,tha,98.394290593566,7.8816363400512,,urban,background,0.0,0.0
chn_128.5159_47.4311,PM,chn,128.5159,47.4311,,rural,background,0.0,0.0
chn_113.2597_23.1331,PM,chn,113.2597,23.1331,,urban,background,0.0,0.0
usa_-83.01159_39.91251,PM,usa,-83.01159,39.91251,213.0,urban,non-background,1.0,0.0
mex_-99.119722222222_19.424722222222,PM,mex,-99.119722222222,19.424722222222,2245.0,urban,non-background,0.0,0.0
chn_88.8931_29.2365,PM,chn,88.8931,29.2365,,rural,non-background,0.0,0.0
rwa_30.077952_-1.936231,PM,rwa,30.077952,-1.936231,,urban,non-background,0.0,0.0
usa_-88.329374_41.784717,PM,usa,-88.329374,41.784717,213.0,urban,background,1.0,0.0
kor_128.58972222219998_35.8583333333,PM,kor,128.58972222219998,35.8583333333,,urban,non-background,0.0,0.0
aus_150.45824_-32.12665,PM,aus,150.45824,-32.12665,406.0,rural,background,0.0,0.0
ind_75.89488_22.6967,PM,ind,75.89488,22.6967,,urban,background,0.0,0.0
can_-73.573035_45.497859,PM,can,-73.573035,45.497859,52.0,urban,non-background,1.0,0.0
isr_34.831939_32.131722,PM,isr,34.831939,32.131722,,urban,background,0.0,0.0
usa_-107.873035_37.949473,PM,usa,-107.873035,37.949473,2682.0,urban,background,1.0,0.0
usa_-105.0153_39.73217,PM,usa,-105.0153,39.73217,1583.0,urban,background,1.0,0.0
chn_124.902_46.408,PM,chn,124.902,46.408,,urban,background,0.0,0.0
usa_-77.877028_40.811389,PM,usa,-77.877028,40.811389,0.0,rural,background,1.0,0.0
usa_-94.167468_32.669001,PM,usa,-94.167468,32.669001,72.2,rural,background,1.0,1.0
usa_-98.68349_35.56028,PM,usa,-98.68349,35.56028,494.0,rural,background,1.0,0.0
usa_-121.104921_38.93767,PM,usa,-121.104921,38.93767,400.0,urban,background,1.0,0.0
usa_-119.062613_35.356615,PM,usa,-119.062613,35.356615,0.0,urban,background,1.0,0.0
mex_-103.39580555556_25.522694444444,PM,mex,-103.39580555556,25.522694444444,,urban,background,0.0,0.0
usa_-115.426935_32.659224,PM,usa,-115.426935,32.659224,2.0,urban,background,1.0,0.0
usa_-112.014971_43.499358,PM,usa,-112.014971,43.499358,0.0,urban,background,1.0,0.0
usa_-74.439444_39.3575,PM,usa,-74.439444,39.3575,8.0,urban,background,1.0,0.0
usa_-109.207_41.575,PM,usa,-109.207,41.575,1950.0,urban,background,1.0,0.0
gha_-0.170699_5.579447,PM,gha,-0.170699,5.579447,,urban,non-background,0.0,0.0
usa_-131.650019_55.351043,PM,usa,-131.650019,55.351043,330.0,urban,background,1.0,0.0
usa_-120.33266_46.38024,PM,usa,-120.33266,46.38024,216.0,urban,background,1.0,0.0
can_-122.2925_49.04944,PM,can,-122.2925,49.04944,48.0,urban,non-background,1.0,0.0
tha_98.528719_8.424964,PM,tha,98.528719,8.424964,,rural,background,0.0,0.0
kor_127.11915_36.446611,PM,kor,127.11915,36.446611,,urban,background,0.0,0.0
usa_-118.478889_40.183889,PM,usa,-118.478889,40.183889,1213.0,rural,background,1.0,0.0
can_-80.963_46.47567,PM,can,-80.963,46.47567,259.0,urban,background,1.0,0.0
mex_-104.42255555556_29.53825,PM,mex,-104.42255555556,29.53825,,urban,background,0.0,0.0
bra_-43.31014_-23.00687,PM,bra,-43.31014,-23.00687,,urban,background,0.0,0.0
chn_106.7616_31.8344,PM,chn,106.7616,31.8344,,urban,background,0.0,0.0
usa_-81.663056_36.221944,PM,usa,-81.663056,36.221944,945.0,urban,background,1.0,1.0
mex_-99.556388888889_27.513611111111,PM,mex,-99.556388888889,27.513611111111,,urban,background,0.0,0.0
usa_-121.533444_36.841488,PM,usa,-121.533444,36.841488,63.0,rural,background,1.0,0.0
can_-118.439088_49.031168,PM,can,-118.439088,49.031168,517.0,urban,background,1.0,0.0
twn_120.21833300000002_23.048333,PM,twn,120.21833300000002,23.048333,,urban,background,0.0,0.0
usa_-85.71192_37.98629,PM,usa,-85.71192,37.98629,135.0,urban,background,1.0,0.0
bra_-46.444802784_-23.49852641,PM,bra,-46.444802784,-23.49852641,,urban,non-background,0.0,0.0
usa_-109.685974_41.714681,PM,usa,-109.685974,41.714681,0.0,rural,non-background,1.0,0.0
chn_104.1419_30.6764,PM,chn,104.1419,30.6764,,urban,non-background,0.0,0.0
ind_78.691849_10.830158,PM,ind,78.691849,10.830158,,urban,background,0.0,0.0
usa_-113.996196_46.874836,PM,usa,-113.996196,46.874836,975.0,urban,non-background,1.0,0.0
bra_-43.02812_-22.95346,PM,bra,-43.02812,-22.95346,,urban,background,0.0,0.0
usa_-116.572222_48.2675,PM,usa,-116.572222,48.2675,640.1,rural,non-background,1.0,0.0
usa_-117.133087_32.698663,PM,usa,-117.133087,32.698663,0.0,urban,background,1.0,0.0
usa_-119.262991_45.828968,PM,usa,-119.262991,45.828968,196.0,rural,background,1.0,0.0
usa_-112.03705_32.884761,PM,usa,-112.03705,32.884761,406.0,rural,background,1.0,0.0
tha_102.031993_15.808061,PM,tha,102.031993,15.808061,,urban,background,0.0,0.0
chn_106.6271_30.4663,PM,chn,106.6271,30.4663,,urban,background,0.0,0.0
usa_-65.855006_18.363152,PM,usa,-65.855006,18.363152,0.0,rural,background,1.0,0.0
usa_-122.480487_43.744352,PM,usa,-122.480487,43.744352,341.0,urban,background,1.0,0.0
usa_-115.390544_32.677833,PM,usa,-115.390544,32.677833,0.0,rural,non-background,1.0,0.0
ind_77.69727222_12.93890556,PM,ind,77.69727222,12.93890556,,urban,background,0.0,0.0
mex_-99.122986666667_19.337456666667,PM,mex,-99.122986666667,19.337456666667,2242.0,urban,non-background,0.0,0.0
ind_77.7194031_29.4723508,PM,ind,77.7194031,29.4723508,,urban,non-background,0.0,0.0
usa_-115.175654_36.139707,PM,usa,-115.175654,36.139707,1.0,urban,background,1.0,0.0
usa_-81.228409_34.935817,PM,usa,-81.228409,34.935817,221.0,urban,background,1.0,0.0
usa_-114.907429_36.39103,PM,usa,-114.907429,36.39103,662.0,rural,background,1.0,0.0
kor_128.1665652_38.06014720000001,PM,kor,128.1665652,38.06014720000001,,urban,background,0.0,0.0
twn_120.544994_23.711853,PM,twn,120.544994,23.711853,,urban,non-background,0.0,0.0
kor_129.178434_35.325306000000005,PM,kor,129.178434,35.325306000000005,,urban,background,0.0,0.0
usa_-116.265718_43.643055,PM,usa,-116.265718,43.643055,811.8,urban,background,1.0,0.0
usa_-111.987871_41.303614,PM,usa,-111.987871,41.303614,1331.0,rural,background,1.0,1.0
chn_108.3206_22.8225,PM,chn,108.3206,22.8225,,urban,background,0.0,0.0
ind_77.13102300000001_28.674045000000003,PM,ind,77.13102300000001,28.674045000000003,,urban,non-background,0.0,0.0
tha_99.81927_17.006058999999997,PM,tha,99.81927,17.006058999999997,,urban,background,0.0,0.0
usa_-120.407631_38.842126,PM,usa,-120.407631,38.842126,1.0,rural,background,1.0,0.0
tha_99.893048_19.200226,PM,tha,99.893048,19.200226,,urban,background,0.0,0.0
kor_127.976971_37.335732,PM,kor,127.976971,37.335732,,urban,background,0.0,0.0
usa_-117.2858_34.41639,PM,usa,-117.2858,34.41639,1006.0,urban,background,1.0,0.0
usa_-116.76553_47.682315,PM,usa,-116.76553,47.682315,7085.0,urban,non-background,1.0,0.0
bra_-47.870799106_-23.360751535,PM,bra,-47.870799106,-23.360751535,,urban,background,0.0,0.0
usa_-110.76604_43.480762,PM,usa,-110.76604,43.480762,0.0,urban,non-background,1.0,0.0
nzl_174.76557679961_-36.8476532607247,PM,nzl,174.76557679961,-36.8476532607247,,urban,non-background,0.0,1.0
usa_-76.272162_36.804037,PM,usa,-76.272162,36.804037,5.0,urban,background,1.0,0.0
rus_22.332173_54.328176,PM,rus,22.332173,54.328176,,urban,background,0.0,0.0
usa_-117.27235_34.2431,PM,usa,-117.27235,34.2431,1384.0,rural,background,1.0,0.0
chl_-71.678261499336_-35.435141887663,PM,chl,-71.678261499336,-35.435141887663,,urban,background,0.0,0.0
usa_-78.81952_38.47753,PM,usa,-78.81952,38.47753,390.0,urban,background,1.0,0.0
tha_100.73208_13.813578,PM,tha,100.73208,13.813578,,urban,non-background,0.0,0.0
chl_-70.629311769684_-31.889278312544,PM,chl,-70.629311769684,-31.889278312544,,rural,background,0.0,0.0
usa_-116.960177_46.72182,PM,usa,-116.960177,46.72182,800.7096,rural,background,1.0,0.0
usa_-111.042376_41.373097,PM,usa,-111.042376,41.373097,2167.0,rural,background,1.0,1.0
kor_127.11586_37.65292399999999,PM,kor,127.11586,37.65292399999999,,urban,background,0.0,0.0
kor_127.186023_37.567014,PM,kor,127.186023,37.567014,,urban,background,0.0,0.0
chn_120.576_30.007,PM,chn,120.576,30.007,,urban,background,0.0,0.0
mex_-99.204166666667_19.325277777778,PM,mex,-99.204166666667,19.325277777778,2326.0,urban,background,0.0,0.0
ind_74.853_12.88925,PM,ind,74.853,12.88925,,urban,background,0.0,0.0
usa_-81.27675_35.438556,PM,usa,-81.27675,35.438556,270.0,rural,background,1.0,0.0
usa_-111.711573_46.826103,PM,usa,-111.711573,46.826103,2387.0,rural,background,1.0,1.0
chn_114.4839_36.0621,PM,chn,114.4839,36.0621,,rural,background,0.0,0.0
usa_-120.435611_34.942872,PM,usa,-120.435611,34.942872,76.0,urban,background,1.0,0.0
usa_-110.792593_32.004707,PM,usa,-110.792593,32.004707,937.0,rural,background,1.0,1.0
kor_128.62112946_34.88053905,PM,kor,128.62112946,34.88053905,,urban,background,0.0,0.0
chn_106.7656_31.8545,PM,chn,106.7656,31.8545,,urban,background,0.0,0.0
bra_-46.792077671_-23.526721418,PM,bra,-46.792077671,-23.526721418,,urban,non-background,0.0,0.0
kor_126.268778_33.409109,PM,kor,126.268778,33.409109,,urban,background,0.0,0.0
usa_-122.852272_42.426705,PM,usa,-122.852272,42.426705,398.0,urban,background,1.0,0.0
usa_-82.100646_29.170533,PM,usa,-82.100646,29.170533,10.0,urban,background,1.0,0.0
usa_-75.926667_40.320278,PM,usa,-75.926667,40.320278,81.0,urban,background,1.0,0.0
kor_126.9915668_36.10973430000001,PM,kor,126.9915668,36.10973430000001,,urban,background,0.0,0.0
usa_-116.270278_43.636111,PM,usa,-116.270278,43.636111,820.0,urban,background,1.0,0.0
usa_-90.619027_41.516421,PM,usa,-90.619027,41.516421,212.0,urban,non-background,1.0,1.0
tha_101.823388_6.426853,PM,tha,101.823388,6.426853,,urban,background,0.0,0.0
mex_-101.14372222222_21.001222222222,PM,mex,-101.14372222222,21.001222222222,,rural,background,0.0,0.0
chn_110.338_19.9969,PM,chn,110.338,19.9969,,urban,background,0.0,0.0
usa_-107.875837_38.475734,PM,usa,-107.875837,38.475734,1766.0,urban,background,1.0,0.0
chn_115.3653_22.775,PM,chn,115.3653,22.775,,urban,background,0.0,0.0
mex_-98.73675_20.123361111111,PM,mex,-98.73675,20.123361111111,,urban,non-background,0.0,0.0
ind_76.337619_29.307814,PM,ind,76.337619,29.307814,,urban,background,0.0,0.0
usa_-111.8952_41.8594,PM,usa,-111.8952,41.8594,1354.0,rural,non-background,1.0,0.0
bra_-43.0979_-22.93242,PM,bra,-43.0979,-22.93242,,urban,background,0.0,0.0
kor_126.96658_36.07865,PM,kor,126.96658,36.07865,,urban,background,0.0,0.0
usa_-118.05473_36.607215,PM,usa,-118.05473,36.607215,1612.0,urban,background,1.0,0.0
col_-75.5678024_6.3375502,PM,col,-75.5678024,6.3375502,,urban,background,0.0,0.0
usa_-95.029172_47.878159,PM,usa,-95.029172,47.878159,369.0,rural,background,1.0,0.0
kor_126.8305_37.3221,PM,kor,126.8305,37.3221,,urban,background,0.0,0.0
usa_-86.734442_36.100059,PM,usa,-86.734442,36.100059,146.0,urban,background,1.0,0.0
usa_-157.70559_21.340163,PM,usa,-157.70559,21.340163,6.0,rural,background,1.0,1.0
usa_-82.503707_28.102793,PM,usa,-82.503707,28.102793,10.0,urban,background,1.0,0.0
ind_86.728318_21.941841,PM,ind,86.728318,21.941841,,urban,background,0.0,0.0
ind_76.8865_8.5637,PM,ind,76.8865,8.5637,,urban,background,0.0,0.0
usa_-88.182019_41.459963,PM,usa,-88.182019,41.459963,163.0,rural,non-background,1.0,0.0
chn_112.8872_28.2189,PM,chn,112.8872,28.2189,,urban,background,0.0,0.0
mex_-98.886111111111_19.267222222222,PM,mex,-98.886111111111,19.267222222222,2253.0,urban,background,0.0,0.0
chn_104.1122_30.6306,PM,chn,104.1122,30.6306,,urban,background,0.0,0.0
kor_126.884909_37.452158,PM,kor,126.884909,37.452158,,urban,background,0.0,0.0
usa_-85.671339_42.984173,PM,usa,-85.671339,42.984173,186.0,urban,non-background,1.0,0.0
tha_102.728925_17.877479999999995,PM,tha,102.728925,17.877479999999995,,urban,background,0.0,0.0
chn_116.84_40.3844,PM,chn,116.84,40.3844,,urban,background,0.0,0.0
isr_34.82599_32.09135,PM,isr,34.82599,32.09135,,urban,background,0.0,0.0
usa_-102.788333_46.88,PM,usa,-102.788333,46.88,765.0,urban,background,1.0,0.0
chn_120.7436_30.778,PM,chn,120.7436,30.778,,urban,background,0.0,0.0
chn_115.784_32.8892,PM,chn,115.784,32.8892,,urban,non-background,0.0,0.0
usa_-118.22688_34.06659,PM,usa,-118.22688,34.06659,87.0,urban,background,1.0,0.0
nld_4.289185_52.07714799947973,PM,nld,4.289185,52.07714799947973,2.0,urban,background,1.0,1.0
chn_116.6636_40.135,PM,chn,116.6636,40.135,,urban,background,0.0,0.0
esp_-3.11298_43.33274999999999,PM,esp,-3.11298,43.33274999999999,10.0,urban,non-background,1.0,1.0
usa_-70.264929_43.662372,PM,usa,-70.264929,43.662372,2.0,urban,background,1.0,0.0
usa_-76.546861_39.28777,PM,usa,-76.546861,39.28777,40.0,urban,background,1.0,0.0
chn_112.7532_37.6945,PM,chn,112.7532,37.6945,,urban,non-background,0.0,0.0
jpn_139.426666666667_35.9194444444444,PM,jpn,139.426666666667,35.9194444444444,4.9,urban,background,0.0,1.0
chn_120.55_31.882,PM,chn,120.55,31.882,,urban,background,0.0,0.0
ind_77.30059_28.39072,PM,ind,77.30059,28.39072,,urban,background,0.0,0.0
can_-79.88941_43.24132,PM,can,-79.88941,43.24132,195.0,urban,background,1.0,0.0
usa_-81.780358_28.062798,PM,usa,-81.780358,28.062798,50.0,urban,background,1.0,0.0
chn_118.5019_37.4658,PM,chn,118.5019,37.4658,,urban,background,0.0,0.0
grc_23.688361_38.020811,PM,grc,23.688361,38.020811,80.0,urban,background,1.0,1.0
usa_-93.19019_44.96133,PM,usa,-93.19019,44.96133,299.0,urban,non-background,1.0,0.0
ind_72.591912_23.002657,PM,ind,72.591912,23.002657,,urban,background,0.0,0.0
isr_35.06984_32.68114,PM,isr,35.06984,32.68114,,urban,background,0.0,0.0
mex_-99.343765833333_20.008503055556,PM,mex,-99.343765833333,20.008503055556,,urban,background,0.0,0.0
chn_113.9194_35.2847,PM,chn,113.9194,35.2847,,urban,non-background,0.0,0.0
esp_-0.23472222_39.66722222,PM,esp,-0.23472222,39.66722222,10.0,urban,background,1.0,1.0
usa_-76.543297_39.274551,PM,usa,-76.543297,39.274551,32.0,urban,background,1.0,1.0
usa_-106.588911_45.81694,PM,usa,-106.588911,45.81694,975.0,rural,background,1.0,0.0
chn_118.3954_31.3946,PM,chn,118.3954,31.3946,,urban,background,0.0,0.0
jpn_130.976388888889_33.8719444444445,PM,jpn,130.976388888889,33.8719444444445,4.0,urban,non-background,0.0,1.0
chn_108.9344_34.9058,PM,chn,108.9344,34.9058,,urban,non-background,0.0,0.0
deu_12.493056_51.125,PM,deu,12.493056,51.125,145.0,urban,background,1.0,1.0
fin_27.66952_62.89359999956503,PM,fin,27.66952,62.89359999956503,112.0,urban,background,1.0,1.0
ind_88.36304_22.56263,PM,ind,88.36304,22.56263,,urban,non-background,0.0,0.0
ind_88.35142_22.51106,PM,ind,88.35142,22.51106,,urban,non-background,0.0,0.0
chn_113.836_35.311,PM,chn,113.836,35.311,,urban,background,0.0,0.0
usa_-81.197433_37.807767,PM,usa,-81.197433,37.807767,756.21,urban,background,1.0,0.0
chn_123.8486_42.2867,PM,chn,123.8486,42.2867,,urban,background,0.0,0.0
fra_-1.7831640000000002_47.28318,PM,fra,-1.7831640000000002,47.28318,62.0,urban,background,1.0,1.0
zaf_27.884772_-26.724689,PM,zaf,27.884772,-26.724689,0.0,urban,non-background,0.0,0.0
mex_-100.99722222222_20.516944444444,PM,mex,-100.99722222222,20.516944444444,,urban,background,0.0,0.0
tur_34.623739_36.796043999484574,PM,tur,34.623739,36.796043999484574,7.0,urban,non-background,1.0,1.0
pol_18.57884_54.43450999949236,PM,pol,18.57884,54.43450999949236,2.0,urban,background,1.0,1.0
tha_100.583747_13.708488,PM,tha,100.583747,13.708488,,urban,background,0.0,0.0
isr_34.5965_31.6472,PM,isr,34.5965,31.6472,,urban,background,0.0,0.0
chn_114.3644_34.7964,PM,chn,114.3644,34.7964,,urban,non-background,0.0,0.0
chn_116.8281_32.633,PM,chn,116.8281,32.633,,urban,background,0.0,0.0
chn_114.2878_35.7306,PM,chn,114.2878,35.7306,,urban,non-background,0.0,0.0
esp_2.153385124_41.39874325099999,PM,esp,2.153385124,41.39874325099999,57.0,urban,non-background,1.0,1.0
irl_-6.131944_53.285833,PM,irl,-6.131944,53.285833,29.0,urban,background,1.0,1.0
jpn_140.066388888889_35.645,PM,jpn,140.066388888889,35.645,5.0,urban,non-background,0.0,1.0
chn_122.7911_45.6077,PM,chn,122.7911,45.6077,,urban,background,0.0,0.0
esp_-15.430123_28.107451999999995,PM,esp,-15.430123,28.107451999999995,85.0,urban,non-background,1.0,1.0
usa_-81.972222_28.028889,PM,usa,-81.972222,28.028889,0.0,urban,background,1.0,0.0
chn_118.2746_31.2326,PM,chn,118.2746,31.2326,,urban,background,0.0,0.0
isr_34.91824_32.40856,PM,isr,34.91824,32.40856,,urban,background,0.0,0.0
nld_4.8997_52.358038999481046,PM,nld,4.8997,52.358038999481046,4.0,urban,non-background,1.0,1.0
ita_14.37809_41.04592000000001,PM,ita,14.37809,41.04592000000001,71.0,urban,non-background,1.0,1.0
jpn_135.663055555556_34.8838888888889,PM,jpn,135.663055555556,34.8838888888889,11.0,urban,background,0.0,1.0
kor_129.05541100000002_35.122677,PM,kor,129.05541100000002,35.122677,,urban,background,0.0,0.0
bra_-46.491636771_-23.639803698,PM,bra,-46.491636771,-23.639803698,,urban,background,0.0,0.0
esp_-1.9607_43.322,PM,esp,-1.9607,43.322,23.0,urban,non-background,1.0,1.0
chn_101.748_36.6428,PM,chn,101.748,36.6428,,urban,non-background,0.0,0.0
usa_-76.296946_39.410191,PM,usa,-76.296946,39.410191,6.0,rural,background,1.0,0.0
usa_-83.068473_42.323341,PM,usa,-83.068473,42.323341,0.0,urban,non-background,1.0,0.0
usa_-89.970897_35.165746,PM,usa,-89.970897,35.165746,85.0,urban,non-background,1.0,0.0
chn_101.749_36.6922,PM,chn,101.749,36.6922,,urban,background,0.0,0.0
chn_112.8508_35.4887,PM,chn,112.8508,35.4887,,urban,background,0.0,0.0
usa_-74.212738_40.730286,PM,usa,-74.212738,40.730286,61.96,urban,background,1.0,0.0
cze_18.377254486083984_49.8716697692871,PM,cze,18.377254486083984,49.8716697692871,241.0,urban,background,1.0,1.0
tha_100.5345788_13.7590851,PM,tha,100.5345788,13.7590851,,urban,non-background,0.0,0.0
chn_115.9848_36.4372,PM,chn,115.9848,36.4372,,urban,background,0.0,0.0
deu_11.564924_48.137252,PM,deu,11.564924,48.137252,521.0,urban,non-background,1.0,1.0
zaf_29.079028_-26.550639,PM,zaf,29.079028,-26.550639,0.0,urban,background,0.0,0.0
chn_105.9439_26.2564,PM,chn,105.9439,26.2564,,urban,background,0.0,0.0
jpn_133.241944444444_35.4186111111111,PM,jpn,133.241944444444,35.4186111111111,3.3,urban,background,0.0,1.0
usa_-90.395904_38.448672,PM,usa,-90.395904,38.448672,195.0,urban,background,1.0,0.0
chn_120.743_31.3188,PM,chn,120.743,31.3188,,urban,background,0.0,0.0
tha_100.50244_13.69304,PM,tha,100.50244,13.69304,,urban,background,0.0,0.0
chn_112.4072_39.3278,PM,chn,112.4072,39.3278,,urban,non-background,0.0,0.0
deu_6.469312_50.883484,PM,deu,6.469312,50.883484,105.0,rural,non-background,1.0,1.0
chn_118.3267_32.2634,PM,chn,118.3267,32.2634,,urban,non-background,0.0,0.0
chn_123.1683_41.2495,PM,chn,123.1683,41.2495,,urban,background,0.0,0.0
chn_79.9117_37.1013,PM,chn,79.9117,37.1013,,urban,background,0.0,0.0
